filename,width,height,class,xmin,ymin,xmax,ymax
20220112222731_1.jpg,1289,725,built_to_last,147,215,176,244
20220112222731_1.jpg,1289,725,borrowed_time,181,215,210,244
20220112222731_1.jpg,1289,725,decisive_strike,215,215,244,244
20220112222731_1.jpg,1289,725,decisive_strike,113,283,142,312
20220112222731_1.jpg,1289,725,prove_thyself,147,283,176,312
20220112222731_1.jpg,1289,725,dead_hard,181,283,210,312
20220112222731_1.jpg,1289,725,inner_healing,214,282,243,311
20220112222731_1.jpg,1289,725,dead_hard,113,351,142,380
20220112222731_1.jpg,1289,725,prove_thyself,147,351,176,380
20220112222731_1.jpg,1289,725,borrowed_time,181,351,210,380
20220112222731_1.jpg,1289,725,decisive_strike,214,351,243,380
20220112222731_1.jpg,1289,725,built_to_last,114,416,143,445
20220112222731_1.jpg,1289,725,decisive_strike,148,416,177,445
20220112222731_1.jpg,1289,725,dead_hard,181,416,210,445
20220112222731_1.jpg,1289,725,windows_of_opportunity,215,416,244,445
20220112222731_1.jpg,1289,725,corrupt_intervention,113,485,142,514
20220112222731_1.jpg,1289,725,bbq_and_chilli,147,485,176,514
20220112222731_1.jpg,1289,725,lethal_pursuer,179,485,208,514
20220112222731_1.jpg,1289,725,pop_goes_the_weasel,215,485,244,514
54nyen1zn0l3.jpg,1920,1080,self_care,189,298,236,347
54nyen1zn0l3.jpg,1920,1080,adrenaline,243,298,290,347
54nyen1zn0l3.jpg,1920,1080,decisive_strike,298,298,345,347
54nyen1zn0l3.jpg,1920,1080,dead_hard,353,298,400,347
54nyen1zn0l3.jpg,1920,1080,self_care,188,411,235,460
54nyen1zn0l3.jpg,1920,1080,were_gonna_live_forever,243,411,290,460
54nyen1zn0l3.jpg,1920,1080,borrowed_time,299,411,346,460
54nyen1zn0l3.jpg,1920,1080,balanced_landing,353,411,400,460
54nyen1zn0l3.jpg,1920,1080,adrenaline,188,522,235,571
54nyen1zn0l3.jpg,1920,1080,self_care,243,522,290,571
54nyen1zn0l3.jpg,1920,1080,breakdown,298,523,345,572
54nyen1zn0l3.jpg,1920,1080,borrowed_time,353,523,400,572
54nyen1zn0l3.jpg,1920,1080,self_care,189,630,236,679
54nyen1zn0l3.jpg,1920,1080,borrowed_time,243,630,290,679
54nyen1zn0l3.jpg,1920,1080,dead_hard,298,631,345,680
54nyen1zn0l3.jpg,1920,1080,were_gonna_live_forever,353,631,400,680
54nyen1zn0l3.jpg,1920,1080,bbq_and_chilli,189,744,236,793
54nyen1zn0l3.jpg,1920,1080,no_one_escapes_death,244,744,291,793
54nyen1zn0l3.jpg,1920,1080,beast_of_prey,299,744,346,793
54nyen1zn0l3.jpg,1920,1080,distressing,353,744,400,793
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,lithe,146,65,194,113
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,borrowed_time,200,65,248,113
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,circle_of_healing,257,66,305,114
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,decisive_strike,312,66,360,114
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,unbreakable,146,178,194,226
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,dead_hard,202,177,250,225
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,kindred,257,178,305,226
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,decisive_strike,311,175,359,223
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,sprint_burst,146,289,194,337
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,kindred,203,288,251,336
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,unbreakable,255,289,303,337
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,decisive_strike,312,290,360,338
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,circle_of_healing,146,397,194,445
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,borrowed_time,201,398,249,446
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,kindred,257,398,305,446
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,dead_hard,311,398,359,446
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,deerstalker,146,511,194,559
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,sloppy_butcher,202,510,250,558
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,bbq_and_chilli,256,510,304,558
6d2e80e521ebfa1be0be4f5cb2015718.png,845,606,a_nurses_calling,312,510,360,558
dbdpostmatch4.png,1919,1079,borrowed_time,187,297,236,345
dbdpostmatch4.png,1919,1079,balanced_landing,242,297,291,345
dbdpostmatch4.png,1919,1079,well_make_it,297,297,346,345
dbdpostmatch4.png,1919,1079,unbreakable,352,298,401,346
dbdpostmatch4.png,1919,1079,iron_will,186,409,235,457
dbdpostmatch4.png,1919,1079,spine_chill,241,409,290,457
dbdpostmatch4.png,1919,1079,borrowed_time,296,409,345,457
dbdpostmatch4.png,1919,1079,soul_guard,351,409,400,457
dbdpostmatch4.png,1919,1079,iron_will,185,520,234,568
dbdpostmatch4.png,1919,1079,spine_chill,242,521,291,569
dbdpostmatch4.png,1919,1079,dead_hard,298,521,347,569
dbdpostmatch4.png,1919,1079,borrowed_time,353,521,402,569
dbdpostmatch4.png,1919,1079,resilience,186,631,235,679
dbdpostmatch4.png,1919,1079,empathy,242,631,291,679
dbdpostmatch4.png,1919,1079,botany_knowledge,297,630,346,678
dbdpostmatch4.png,1919,1079,spine_chill,352,630,401,678
dbdpostmatch4.png,1919,1079,hex:huntress_lullaby,185,742,234,790
dbdpostmatch4.png,1919,1079,bitter_murmur,244,743,293,791
dbdpostmatch4.png,1919,1079,spies_from_the_shadow,298,742,347,790
dbdpostmatch4.png,1919,1079,monstrous_shrine,352,744,401,792
dbdpostmatch8.png,1920,1050,sprint_burst,187,267,238,317
dbdpostmatch8.png,1920,1050,self_care,243,267,294,317
dbdpostmatch8.png,1920,1050,empathy,297,267,348,317
dbdpostmatch8.png,1920,1050,kindred,354,267,405,317
dbdpostmatch8.png,1920,1050,well_make_it,187,377,238,427
dbdpostmatch8.png,1920,1050,borrowed_time,244,378,295,428
dbdpostmatch8.png,1920,1050,dead_hard,299,376,350,426
dbdpostmatch8.png,1920,1050,windows_of_opportunity,353,378,404,428
dbdpostmatch8.png,1920,1050,iron_will,187,490,238,540
dbdpostmatch8.png,1920,1050,kindred,245,490,296,540
dbdpostmatch8.png,1920,1050,balanced_landing,297,490,348,540
dbdpostmatch8.png,1920,1050,adrenaline,352,490,403,540
dbdpostmatch8.png,1920,1050,self_care,186,600,237,650
dbdpostmatch8.png,1920,1050,tenacity,242,599,293,649
dbdpostmatch8.png,1920,1050,urban_evasion,299,599,350,649
dbdpostmatch8.png,1920,1050,unbreakable,353,599,404,649
dbdpostmatch8.png,1920,1050,sloppy_butcher,187,711,238,761
dbdpostmatch8.png,1920,1050,bbq_and_chilli,244,713,295,763
dbdpostmatch8.png,1920,1050,save_the_best_for_last,299,713,350,763
dbdpostmatch8.png,1920,1050,hex:devour_hope,354,713,405,763
dbd_sb_1.png,1082,542,lithe,153,74,216,116
dbd_sb_1.png,1082,542,botany_knowledge,227,74,290,116
dbd_sb_1.png,1082,542,self_care,299,72,362,114
dbd_sb_1.png,1082,542,spine_chill,373,73,436,115
dbd_sb_1.png,1082,542,circle_of_healing,152,173,215,215
dbd_sb_1.png,1082,542,dead_hard,226,173,289,215
dbd_sb_1.png,1082,542,detectives_hunch,298,173,361,215
dbd_sb_1.png,1082,542,borrowed_time,372,173,435,215
dbd_sb_1.png,1082,542,circle_of_healing,150,272,213,314
dbd_sb_1.png,1082,542,decisive_strike,228,274,291,316
dbd_sb_1.png,1082,542,dead_hard,299,272,362,314
dbd_sb_1.png,1082,542,adrenaline,371,273,434,315
dbd_sb_1.png,1082,542,decisive_strike,152,370,215,412
dbd_sb_1.png,1082,542,bond,226,370,289,412
dbd_sb_1.png,1082,542,adrenaline,301,369,364,411
dbd_sb_1.png,1082,542,prove_thyself,372,369,435,411
dbd_sb_1.png,1082,542,blank_perk,155,469,218,511
dbd_sb_1.png,1082,542,blank_perk,225,469,288,511
dbd_sb_1.png,1082,542,unrelenting,299,470,362,512
dbd_sb_1.png,1082,542,blank_perk,374,469,437,511
dbd_sb_2.png,1104,565,spine_chill,160,76,226,117
dbd_sb_2.png,1104,565,dead_hard,232,76,298,117
dbd_sb_2.png,1104,565,iron_will,306,76,372,117
dbd_sb_2.png,1104,565,resilience,379,76,445,117
dbd_sb_2.png,1104,565,circle_of_healing,158,175,224,216
dbd_sb_2.png,1104,565,iron_will,234,175,300,216
dbd_sb_2.png,1104,565,borrowed_time,307,174,373,215
dbd_sb_2.png,1104,565,boon:shadowstep,379,175,445,216
dbd_sb_2.png,1104,565,circle_of_healing,160,274,226,315
dbd_sb_2.png,1104,565,sprint_burst,234,274,300,315
dbd_sb_2.png,1104,565,prove_thyself,306,274,372,315
dbd_sb_2.png,1104,565,self_aware,380,275,446,316
dbd_sb_2.png,1104,565,decisive_strike,159,371,225,412
dbd_sb_2.png,1104,565,iron_will,233,371,299,412
dbd_sb_2.png,1104,565,dead_hard,306,371,372,412
dbd_sb_2.png,1104,565,unbreakable,379,371,445,412
dbd_sb_2.png,1104,565,pop_goes_the_weasel,158,472,224,513
dbd_sb_2.png,1104,565,corrupt_intervention,233,473,299,514
dbd_sb_2.png,1104,565,bbq_and_chilli,307,473,373,514
dbd_sb_2.png,1104,565,hex:ruin,379,473,445,514
dbd_sb_5.png,857,484,sprint_burst,131,68,178,102
dbd_sb_5.png,857,484,iron_will,189,68,236,102
dbd_sb_5.png,857,484,boon:shadowstep,247,68,294,102
dbd_sb_5.png,857,484,circle_of_healing,306,68,353,102
dbd_sb_5.png,857,484,blank_perk,132,154,179,188
dbd_sb_5.png,857,484,blank_perk,187,155,234,189
dbd_sb_5.png,857,484,blank_perk,246,155,293,189
dbd_sb_5.png,857,484,blank_perk,302,155,349,189
dbd_sb_5.png,857,484,decisive_strike,130,236,177,270
dbd_sb_5.png,857,484,borrowed_time,189,237,236,271
dbd_sb_5.png,857,484,iron_will,247,237,294,271
dbd_sb_5.png,857,484,lithe,305,237,352,271
dbd_sb_5.png,857,484,borrowed_time,132,318,179,352
dbd_sb_5.png,857,484,decisive_strike,191,318,238,352
dbd_sb_5.png,857,484,lithe,305,318,352,352
dbd_sb_5.png,857,484,deadlock,130,403,177,437
dbd_sb_5.png,857,484,coup_de_grace,189,404,236,438
dbd_sb_5.png,857,484,corrupt_intervention,246,404,293,438
dbd_sb_5.png,857,484,hex:ruin,305,403,352,437
dbd_sb_6.png,1129,760,dead_hard,176,56,238,118
dbd_sb_6.png,1129,760,iron_will,249,56,311,118
dbd_sb_6.png,1129,760,decisive_strike,324,56,386,118
dbd_sb_6.png,1129,760,circle_of_healing,397,56,459,118
dbd_sb_6.png,1129,760,dead_hard,175,205,237,267
dbd_sb_6.png,1129,760,balanced_landing,251,205,313,267
dbd_sb_6.png,1129,760,spine_chill,323,205,385,267
dbd_sb_6.png,1129,760,iron_will,398,205,460,267
dbd_sb_6.png,1129,760,iron_will,177,356,239,418
dbd_sb_6.png,1129,760,quick_and_quiet,250,354,312,416
dbd_sb_6.png,1129,760,spine_chill,323,355,385,417
dbd_sb_6.png,1129,760,head_on,399,354,461,416
dbd_sb_6.png,1129,760,dead_hard,176,499,238,561
dbd_sb_6.png,1129,760,borrowed_time,249,499,311,561
dbd_sb_6.png,1129,760,decisive_strike,324,501,386,563
dbd_sb_6.png,1129,760,iron_will,396,501,458,563
dbd_sb_6.png,1129,760,scourage_hook:pain_resonance,177,650,239,712
dbd_sb_6.png,1129,760,predator,251,650,313,712
dbd_sb_6.png,1129,760,blood_warden,323,650,385,712
dbd_sb_6.png,1129,760,hysteria,397,649,459,711
dbd_scoreboard1.jpg,1920,1080,vigil,186,299,237,348
dbd_scoreboard1.jpg,1920,1080,sole_survivor,240,299,291,348
dbd_scoreboard1.jpg,1920,1080,self_care,296,298,347,347
dbd_scoreboard1.jpg,1920,1080,sprint_burst,351,299,402,348
dbd_scoreboard1.jpg,1920,1080,self_care,187,410,238,459
dbd_scoreboard1.jpg,1920,1080,borrowed_time,241,410,292,459
dbd_scoreboard1.jpg,1920,1080,unbreakable,296,411,347,460
dbd_scoreboard1.jpg,1920,1080,bond,351,410,402,459
dbd_scoreboard1.jpg,1920,1080,borrowed_time,186,523,237,572
dbd_scoreboard1.jpg,1920,1080,adrenaline,241,523,292,572
dbd_scoreboard1.jpg,1920,1080,sprint_burst,296,521,347,570
dbd_scoreboard1.jpg,1920,1080,self_care,353,522,404,571
dbd_scoreboard1.jpg,1920,1080,urban_evasion,185,633,236,682
dbd_scoreboard1.jpg,1920,1080,dead_hard,242,632,293,681
dbd_scoreboard1.jpg,1920,1080,adrenaline,297,632,348,681
dbd_scoreboard1.jpg,1920,1080,decisive_strike,350,632,401,681
dbd_scoreboard1.jpg,1920,1080,bbq_and_chilli,186,745,237,794
dbd_scoreboard1.jpg,1920,1080,distressing,240,744,291,793
dbd_scoreboard1.jpg,1920,1080,hex:ruin,297,744,348,793
dbd_scoreboard1.jpg,1920,1080,a_nurses_calling,352,745,403,794
dbd_scoreboard2.png,640,578,circle_of_healing,96,139,128,170
dbd_scoreboard2.png,640,578,balanced_landing,133,139,165,170
dbd_scoreboard2.png,640,578,bond,172,139,204,170
dbd_scoreboard2.png,640,578,windows_of_opportunity,210,140,242,171
dbd_scoreboard2.png,640,578,balanced_landing,97,216,129,247
dbd_scoreboard2.png,640,578,prove_thyself,134,216,166,247
dbd_scoreboard2.png,640,578,ace_in_the_hole,172,216,204,247
dbd_scoreboard2.png,640,578,visionary,210,216,242,247
dbd_scoreboard2.png,640,578,bond,96,293,128,324
dbd_scoreboard2.png,640,578,balanced_landing,133,293,165,324
dbd_scoreboard2.png,640,578,open_handed,173,292,205,323
dbd_scoreboard2.png,640,578,borrowed_time,210,293,242,324
dbd_scoreboard2.png,640,578,self_aware,95,369,127,400
dbd_scoreboard2.png,640,578,balanced_landing,134,369,166,400
dbd_scoreboard2.png,640,578,bond,172,368,204,399
dbd_scoreboard2.png,640,578,windows_of_opportunity,208,368,240,399
dbd_scoreboard2.png,640,578,hex:retribution,95,446,127,477
dbd_scoreboard2.png,640,578,hex:ruin,134,447,166,478
dbd_scoreboard2.png,640,578,hex:undying,172,447,204,478
dbd_scoreboard2.png,640,578,hex:pentimento,209,447,241,478
dbd_scoreboard3.jpg,1080,608,flashbang,105,166,134,194
dbd_scoreboard3.jpg,1080,608,spine_chill,136,166,165,194
dbd_scoreboard3.jpg,1080,608,any_means_necessary,167,166,196,194
dbd_scoreboard3.jpg,1080,608,lithe,198,166,227,194
dbd_scoreboard3.jpg,1080,608,renewal,104,229,133,257
dbd_scoreboard3.jpg,1080,608,botany_knowledge,135,228,164,256
dbd_scoreboard3.jpg,1080,608,dead_hard,167,228,196,256
dbd_scoreboard3.jpg,1080,608,adrenaline,198,228,227,256
dbd_scoreboard3.jpg,1080,608,iron_will,104,293,133,321
dbd_scoreboard3.jpg,1080,608,decisive_strike,137,293,166,321
dbd_scoreboard3.jpg,1080,608,sprint_burst,167,293,196,321
dbd_scoreboard3.jpg,1080,608,unbreakable,199,293,228,321
dbd_scoreboard3.jpg,1080,608,self_aware,104,354,133,382
dbd_scoreboard3.jpg,1080,608,dead_hard,136,354,165,382
dbd_scoreboard3.jpg,1080,608,adrenaline,167,354,196,382
dbd_scoreboard3.jpg,1080,608,borrowed_time,198,355,227,383
dbd_scoreboard3.jpg,1080,608,agitation,104,417,133,445
dbd_scoreboard3.jpg,1080,608,iron_grasp,136,417,165,445
dbd_scoreboard3.jpg,1080,608,starstruck,168,418,197,446
dbd_scoreboard3.jpg,1080,608,mad_grit,199,418,228,446
dbd_scoreboard4.jpg,1919,1074,dance_with_me,186,295,237,343
dbd_scoreboard4.jpg,1919,1074,iron_will,241,294,292,342
dbd_scoreboard4.jpg,1919,1074,lithe,297,294,348,342
dbd_scoreboard4.jpg,1919,1074,quick_and_quiet,351,294,402,342
dbd_scoreboard4.jpg,1919,1074,unbreakable,186,407,237,455
dbd_scoreboard4.jpg,1919,1074,prove_thyself,242,407,293,455
dbd_scoreboard4.jpg,1919,1074,lithe,298,407,349,455
dbd_scoreboard4.jpg,1919,1074,decisive_strike,353,408,404,456
dbd_scoreboard4.jpg,1919,1074,tenacity,186,520,237,568
dbd_scoreboard4.jpg,1919,1074,unbreakable,242,519,293,567
dbd_scoreboard4.jpg,1919,1074,urban_evasion,297,519,348,567
dbd_scoreboard4.jpg,1919,1074,self_care,353,519,404,567
dbd_scoreboard4.jpg,1919,1074,quick_and_quiet,185,629,236,677
dbd_scoreboard4.jpg,1919,1074,plunderers_instinct,243,628,294,676
dbd_scoreboard4.jpg,1919,1074,balanced_landing,298,629,349,677
dbd_scoreboard4.jpg,1919,1074,self_healing,353,629,404,677
dbd_scoreboard4.jpg,1919,1074,coup_de_grace,186,741,237,789
dbd_scoreboard4.jpg,1919,1074,oppression,242,742,293,790
dbd_scoreboard4.jpg,1919,1074,hoarder,298,741,349,789
dbd_scoreboard4.jpg,1919,1074,blank_perk,352,742,403,790
dbd_scoreboard5.jpg,1920,1080,adrenaline,186,298,237,346
dbd_scoreboard5.jpg,1920,1080,decisive_strike,242,298,293,346
dbd_scoreboard5.jpg,1920,1080,borrowed_time,297,298,348,346
dbd_scoreboard5.jpg,1920,1080,urban_evasion,352,297,403,345
dbd_scoreboard5.jpg,1920,1080,urban_evasion,185,410,236,458
dbd_scoreboard5.jpg,1920,1080,streetwise,240,410,291,458
dbd_scoreboard5.jpg,1920,1080,sprint_burst,296,410,347,458
dbd_scoreboard5.jpg,1920,1080,adrenaline,350,410,401,458
dbd_scoreboard5.jpg,1920,1080,detectives_hunch,185,522,236,570
dbd_scoreboard5.jpg,1920,1080,inner_healing,242,522,293,570
dbd_scoreboard5.jpg,1920,1080,decisive_strike,297,522,348,570
dbd_scoreboard5.jpg,1920,1080,borrowed_time,351,522,402,570
dbd_scoreboard5.jpg,1920,1080,self_care,184,630,235,678
dbd_scoreboard5.jpg,1920,1080,kindred,240,630,291,678
dbd_scoreboard5.jpg,1920,1080,spine_chill,297,630,348,678
dbd_scoreboard5.jpg,1920,1080,hope,353,630,404,678
dbd_scoreboard5.jpg,1920,1080,gearhead,184,744,235,792
dbd_scoreboard5.jpg,1920,1080,hex:retribution,241,744,292,792
dbd_scoreboard5.jpg,1920,1080,dead_man_switch,295,744,346,792
dbd_scoreboard5.jpg,1920,1080,blank_perk,351,743,402,791
dbd_scoreboard6.jpg,0,0,corrective_action,142,102,199,153
dbd_scoreboard6.jpg,0,0,boon:exponential,206,103,263,154
dbd_scoreboard6.jpg,0,0,unbreakable,268,102,325,153
dbd_scoreboard6.jpg,0,0,overcome,331,101,388,152
dbd_scoreboard6.jpg,0,0,boon:exponential,142,228,199,279
dbd_scoreboard6.jpg,0,0,corrective_action,205,228,262,279
dbd_scoreboard6.jpg,0,0,overcome,268,228,325,279
dbd_scoreboard6.jpg,0,0,overcome,143,354,200,405
dbd_scoreboard6.jpg,0,0,boon:exponential,206,354,263,405
dbd_scoreboard6.jpg,0,0,corrective_action,268,354,325,405
dbd_scoreboard6.jpg,0,0,circle_of_healing,331,353,388,404
dbd_scoreboard6.jpg,0,0,boon:exponential,142,478,199,529
dbd_scoreboard6.jpg,0,0,circle_of_healing,205,478,262,529
dbd_scoreboard6.jpg,0,0,corrective_action,268,480,325,531
dbd_scoreboard6.jpg,0,0,overcome,330,479,387,530
dbd_scoreboard6.jpg,0,0,grim_embrace,140,605,197,656
dbd_scoreboard6.jpg,0,0,scourage_hook:pain_resonance,205,606,262,657
dbd_scoreboard6.jpg,0,0,hex:pentimento,268,606,325,657
dbd_scoreboard6.jpg,0,0,blank_perk,334,606,391,657
dbd_scoreboard6.jpg,0,0,blank_perk,332,228,389,279
dbd_scoreboard7.jpg,1280,720,unbreakable,191,181,225,214
dbd_scoreboard7.jpg,1280,720,calm_spirit,228,181,262,214
dbd_scoreboard7.jpg,1280,720,well_make_it,264,181,298,214
dbd_scoreboard7.jpg,1280,720,hope,301,181,335,214
dbd_scoreboard7.jpg,1280,720,lithe,190,256,224,289
dbd_scoreboard7.jpg,1280,720,self_care,227,256,261,289
dbd_scoreboard7.jpg,1280,720,bond,264,256,298,289
dbd_scoreboard7.jpg,1280,720,quick_and_quiet,301,255,335,288
dbd_scoreboard7.jpg,1280,720,left_behind,190,332,224,365
dbd_scoreboard7.jpg,1280,720,unbreakable,227,331,261,364
dbd_scoreboard7.jpg,1280,720,self_care,263,331,297,364
dbd_scoreboard7.jpg,1280,720,premonition,300,331,334,364
dbd_scoreboard7.jpg,1280,720,self_care,191,402,225,435
dbd_scoreboard7.jpg,1280,720,blank_perk,228,403,262,436
dbd_scoreboard7.jpg,1280,720,blank_perk,265,403,299,436
dbd_scoreboard7.jpg,1280,720,blank_perk,303,403,337,436
dbd_scoreboard7.jpg,1280,720,beast_of_prey,191,478,225,511
dbd_scoreboard7.jpg,1280,720,territorial_imperative,228,478,262,511
dbd_scoreboard7.jpg,1280,720,hex:huntress_lullaby,265,479,299,512
dbd_scoreboard7.jpg,1280,720,blank_perk,302,479,336,512
dbd_scoreboard8.jpg,0,0,urban_evasion,131,212,168,246
dbd_scoreboard8.jpg,0,0,sprint_burst,171,212,208,246
dbd_scoreboard8.jpg,0,0,lightweight,210,212,247,246
dbd_scoreboard8.jpg,0,0,self_care,249,211,286,245
dbd_scoreboard8.jpg,0,0,self_care,131,291,168,325
dbd_scoreboard8.jpg,0,0,urban_evasion,172,291,209,325
dbd_scoreboard8.jpg,0,0,diversion,212,291,249,325
dbd_scoreboard8.jpg,0,0,head_on,250,291,287,325
dbd_scoreboard8.jpg,0,0,technician,130,371,167,405
dbd_scoreboard8.jpg,0,0,sprint_burst,172,371,209,405
dbd_scoreboard8.jpg,0,0,self_care,212,371,249,405
dbd_scoreboard8.jpg,0,0,kindred,250,371,287,405
dbd_scoreboard8.jpg,0,0,decisive_strike,131,449,168,483
dbd_scoreboard8.jpg,0,0,prove_thyself,172,449,209,483
dbd_scoreboard8.jpg,0,0,inner_healing,211,449,248,483
dbd_scoreboard8.jpg,0,0,empathy,250,449,287,483
dbd_scoreboard8.jpg,0,0,hex:huntress_lullaby,131,529,168,563
dbd_scoreboard8.jpg,0,0,bitter_murmur,171,529,208,563
dbd_scoreboard8.jpg,0,0,hex:thrill_of_the_hunt,210,529,247,563
dbd_scoreboard8.jpg,0,0,unrelenting,251,529,288,563
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,iron_will,200,462,253,514
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,self_aware,258,462,311,514
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,circle_of_healing,316,461,369,513
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,lithe,377,461,430,513
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,overcome,199,580,252,632
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,circle_of_healing,258,581,311,633
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,lucky_break,318,581,371,633
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,borrowed_time,376,582,429,634
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,decisive_strike,197,700,250,752
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,borrowed_time,259,699,312,751
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,dead_hard,317,701,370,753
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,prove_thyself,374,701,427,753
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,dead_hard,200,817,253,869
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,decisive_strike,257,817,310,869
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,renewal,314,817,367,869
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,resilience,374,815,427,867
DeadByDaylight-Win64-Shipping 2021-12-27 16-07-17.png,2560,1440,blank_perk,201,936,254,988
